TRANS_ID,TRANS_TS,SERVICE_CODE,INIT_CHANNEL,SCHEME_CODE,SCA_APPLIED,NON_SCA_REASON,FRAUD_FLAG,FRAUD_ORIGIN,AMOUNT_EUR,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,POS_COUNTRY,MCC
607,2025-01-17 16:37:56,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,404.94,EUR,LV,ES,,
608,2025-03-07 11:31:33,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,36.70,EUR,EE,FR,LV,5541
609,2025-01-27 07:57:12,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,103.94,EUR,EE,BG,SK,5732
610,2025-02-26 16:22:14,CARD,ELECTRONIC,VISA,Y,NA,N,,21.11,EUR,CY,DE,DE,4121
611,2025-01-30 08:41:04,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,124.52,EUR,GR,SE,,
612,2025-01-10 11:02:34,CARD,MOBILE,VISA,Y,NA,N,,13.69,EUR,AT,AT,BG,6011
613,2025-03-11 08:00:49,CREDIT_TRANSFER,MOBILE,,Y,NA,N,,55.40,EUR,LU,BE,,
614,2025-03-12 14:46:52,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,36.60,EUR,EE,AT,,
615,2025-01-04 11:08:36,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,119.93,EUR,GB,DE,,
616,2025-02-21 22:34:19,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,240.60,EUR,FI,EE,,
617,2025-02-20 12:13:25,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,43.12,EUR,ES,SI,SI,6011
618,2025-01-09 12:18:13,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,34.60,EUR,IE,BE,GR,5411
619,2025-01-09 12:57:55,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,595.04,EUR,AT,DE,,
620,2025-03-06 22:43:29,CARD,MOBILE,VISA,Y,NA,N,,97.43,EUR,PT,ES,ES,4112
621,2025-03-15 01:47:05,CASH_WITHDRAWAL,MOBILE,,Y,NA,N,,52.06,EUR,LU,LT,,
622,2025-01-23 13:15:11,CARD,ELECTRONIC,AMEX,Y,NA,N,,46.72,EUR,PL,PL,BE,4112
623,2025-02-22 17:07:23,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,N,MOTO,N,,249.41,EUR,ES,CZ,,
624,2025-03-23 22:43:47,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,250.79,EUR,EE,PT,,
625,2025-03-01 15:29:04,CREDIT_TRANSFER,MOBILE,,Y,NA,N,,608.05,EUR,ES,SI,,
626,2025-03-10 23:25:10,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,265.06,EUR,ES,MT,,
627,2025-02-26 22:03:53,CARD,MOBILE,MASTERCARD,Y,NA,N,,33.03,EUR,CZ,HU,HU,6011
628,2025-02-01 11:58:15,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,212.28,EUR,AT,DE,,
629,2025-03-27 05:46:10,CARD,ELECTRONIC,VISA,Y,NA,N,,541.47,EUR,FR,LU,MT,5999
630,2025-01-14 11:20:11,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,82.14,EUR,DE,PT,,
631,2025-01-06 02:56:13,CARD,ELECTRONIC,PAYCO,Y,NA,N,,45.42,EUR,SI,BE,IT,4814
632,2025-02-19 21:59:49,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,407.43,EUR,RO,DE,,
633,2025-03-07 20:47:14,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,2074.55,EUR,LT,EE,,
634,2025-03-21 02:03:08,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,354.90,EUR,GR,GR,,
635,2025-02-05 10:41:50,CHEQUE,REMOTE_ELECTRONIC,,Y,NA,N,,247.90,EUR,SE,DE,,
636,2025-02-13 07:13:34,CARD,ELECTRONIC,VISA,Y,NA,N,,50.84,EUR,FR,DK,HU,5999
637,2025-03-04 02:12:03,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,42.78,EUR,CZ,GB,,
638,2025-01-11 13:46:29,CARD,MOBILE,VISA,Y,NA,N,,23.45,EUR,LU,FR,LU,6011
639,2025-01-11 11:25:24,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,13.78,EUR,BE,GR,BE,5541
640,2025-03-10 04:35:46,E_MONEY,REMOTE_ELECTRONIC,EMONEY,N,MIT,N,,27.44,EUR,BE,NL,,
641,2025-03-02 06:09:58,CARD,PAPER,MASTERCARD,Y,NA,N,,112.05,EUR,AT,DE,DE,4121
642,2025-02-22 01:58:07,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,178.58,EUR,SK,DK,,
643,2025-01-08 20:24:59,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,85.89,EUR,SI,PL,PL,5411
644,2025-02-02 07:38:37,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,5908.38,EUR,HU,RO,,
645,2025-01-25 13:10:53,DIRECT_DEBIT,REMOTE_ELECTRONIC,,N,MIT,N,,156.30,EUR,SI,NL,,
646,2025-01-12 03:40:36,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,103.10,EUR,SE,HU,,
647,2025-01-09 22:26:33,OTHER,REMOTE_ELECTRONIC,,Y,NA,N,,40.51,EUR,SI,LT,,
648,2025-01-15 14:36:52,CARD,ELECTRONIC,VISA,Y,NA,N,,15.71,EUR,AT,FR,AT,6011
649,2025-01-11 12:07:17,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,417.16,EUR,ES,AT,,
650,2025-03-16 01:06:13,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,883.13,EUR,LT,HU,,
651,2025-02-13 11:43:56,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,157.73,EUR,FI,GB,,
652,2025-01-13 00:29:55,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,877.87,EUR,RO,PT,,
653,2025-03-29 21:55:30,CARD,ELECTRONIC,PAYCO,Y,NA,N,,170.63,EUR,LT,LU,LU,5411
654,2025-01-30 19:31:25,MONEY_REMITTANCE,REMOTE_ELECTRONIC,,Y,NA,N,,47.20,EUR,BG,LV,,
655,2025-02-19 09:38:12,CASH_WITHDRAWAL,OTHER,,N,LVA,N,,184.59,EUR,RO,DE,,
656,2025-02-08 21:35:55,CARD,ELECTRONIC,VISA,Y,NA,N,,26.16,EUR,EE,FR,HU,5999
657,2025-01-04 05:59:59,CHEQUE,REMOTE_ELECTRONIC,,Y,NA,N,,279.51,EUR,FI,SE,,
658,2025-01-18 17:40:46,DIRECT_DEBIT,MOBILE,SEPA_DD_CORE,Y,NA,N,,160.55,EUR,LV,DE,,
659,2025-02-18 20:41:50,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,86.98,EUR,MT,NO,,
660,2025-01-25 23:07:36,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,541.05,EUR,GR,DE,,
661,2025-02-24 10:49:23,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,81.11,EUR,DK,MT,PL,5999
662,2025-03-29 14:09:38,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,24.36,EUR,LU,DE,LU,4112
663,2025-03-15 15:40:53,CARD,ELECTRONIC,VISA,Y,NA,N,,70.73,EUR,AT,GR,GR,5732
664,2025-01-07 05:54:31,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,44.18,EUR,BG,PT,BG,5411
665,2025-02-20 02:33:46,CARD,OTHER,MASTERCARD,Y,NA,N,,70.45,EUR,LU,BE,BE,5812
666,2025-01-21 18:08:28,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,83.07,EUR,RO,GR,DK,5999
667,2025-02-24 21:53:10,CARD,OTHER,VISA,Y,NA,N,,66.39,EUR,FR,DE,FR,4814
668,2025-01-05 03:15:25,MONEY_REMITTANCE,REMOTE_ELECTRONIC,,Y,NA,N,,34.27,EUR,LV,BE,,
669,2025-01-12 14:55:52,CARD,OTHER,VISA,Y,NA,N,,13.03,EUR,CZ,PT,CZ,5812
670,2025-03-15 18:30:17,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,29.15,EUR,RO,PL,LV,4121
671,2025-03-10 05:25:52,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,223.28,EUR,RO,DE,,
672,2025-03-25 03:48:48,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,369.11,EUR,AT,NO,,
673,2025-01-17 18:13:41,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,53.39,EUR,BE,DE,BE,4814
674,2025-02-07 21:34:28,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,1086.50,EUR,NL,EE,,
675,2025-01-06 07:02:12,CARD,ELECTRONIC,PAYCO,Y,NA,N,,47.62,EUR,NL,BE,PL,5999
676,2025-02-03 12:41:57,CARD,ELECTRONIC,VISA,Y,NA,N,,42.18,EUR,BE,PT,SI,5732
677,2025-01-25 22:23:36,CARD,OTHER,VISA,Y,NA,N,,131.92,EUR,HU,LT,HU,4111
678,2025-01-16 17:07:43,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,195.06,EUR,MT,LU,,
679,2025-01-16 05:33:46,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,85.27,EUR,LU,EE,,
680,2025-01-13 01:10:20,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,94.86,EUR,SE,PT,DK,4814
681,2025-03-07 22:09:42,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,62.02,EUR,NL,DE,,
682,2025-03-06 09:17:27,CARD,ELECTRONIC,MASTERCARD,N,MOTO,N,,112.57,EUR,LT,NO,LU,5812
683,2025-01-31 02:10:36,DIRECT_DEBIT,PAPER,SEPA_DD_B2B,Y,NA,N,,119.14,EUR,FR,DE,,
684,2025-01-02 19:12:58,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,12.80,EUR,NO,PL,PL,5999
685,2025-01-29 05:04:23,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,297.23,EUR,NO,DE,,
686,2025-03-11 03:18:19,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,426.66,EUR,LV,BE,,
687,2025-03-24 16:52:57,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,272.28,EUR,FR,DK,,
688,2025-02-21 11:00:06,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,152.28,EUR,SI,GR,,
689,2025-01-29 15:25:23,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,171.96,EUR,LU,IE,,
690,2025-02-15 23:27:00,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,78.54,EUR,GR,SE,,
691,2025-03-03 21:17:07,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,143.47,EUR,SI,GR,,
692,2025-02-19 04:07:06,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,31.48,EUR,DK,DE,SE,5999
693,2025-01-11 13:15:39,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,122.37,EUR,NL,PL,,
694,2025-03-02 22:50:51,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,26.07,EUR,IT,CY,GB,5732
695,2025-01-03 19:12:05,CREDIT_TRANSFER,OTHER,SEPA_CT,N,MOTO,N,,403.97,EUR,GB,DE,,
696,2025-03-24 01:19:07,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,106.01,EUR,PT,IE,,
697,2025-02-11 06:18:30,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,1004.55,EUR,PT,DK,,
698,2025-03-12 04:21:23,DIRECT_DEBIT,PAPER,,Y,NA,N,,125.81,EUR,BG,HU,,
699,2025-01-14 04:40:47,CARD,ELECTRONIC,AMEX,Y,NA,N,,11.05,EUR,PL,DE,PL,5999
700,2025-03-10 23:09:02,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,N,TRA,N,,269.82,EUR,NL,ES,,
701,2025-01-16 13:04:30,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,74.83,EUR,SI,SK,,
702,2025-01-08 22:12:47,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,31.71,EUR,NO,PT,,
703,2025-02-04 06:11:00,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,102.57,EUR,BE,EE,,
704,2025-02-04 17:07:10,CARD,ELECTRONIC,VISA,Y,NA,N,,8.88,EUR,IE,DE,DE,5732
705,2025-03-10 03:00:41,CARD,ELECTRONIC,VISA,Y,NA,N,,66.95,EUR,GR,LT,RO,6011
706,2025-01-02 11:14:46,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,106.53,EUR,PT,FR,GB,5812
707,2025-03-19 17:13:52,CHEQUE,ELECTRONIC,,Y,NA,N,,963.33,EUR,EE,IT,,
708,2025-02-25 11:09:57,CARD,ELECTRONIC,VISA,Y,NA,N,,216.28,EUR,LV,DE,LV,5999
709,2025-01-23 12:43:38,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,70.42,EUR,AT,DE,,
710,2025-02-18 12:01:07,CARD,REMOTE_ELECTRONIC,AMEX,Y,NA,N,,77.29,EUR,NO,DE,NO,5812
711,2025-02-13 22:05:12,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,126.34,EUR,NL,GR,,
712,2025-03-22 17:07:01,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,932.28,EUR,NO,DE,,
713,2025-02-19 04:22:41,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,134.71,EUR,LU,IT,,
714,2025-02-15 02:39:21,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,249.56,EUR,IT,IE,,
715,2025-03-29 09:39:52,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,1901.12,EUR,LU,IE,,
716,2025-03-25 04:20:09,CREDIT_TRANSFER,PAPER,,N,TRA,N,,551.40,EUR,SK,FI,,
717,2025-02-11 04:11:49,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,168.55,EUR,SK,IE,,
718,2025-03-25 07:24:26,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,47.20,EUR,MT,GR,MT,4121
719,2025-02-16 00:13:54,CARD,ELECTRONIC,VISA,Y,NA,N,,11.26,EUR,DE,IE,DE,4111
720,2025-03-12 13:15:13,CARD,ELECTRONIC,VISA,Y,NA,N,,33.65,EUR,NO,IT,RO,5732
721,2025-03-26 18:04:30,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,113.75,EUR,NO,LV,,
722,2025-02-23 04:48:11,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,167.22,EUR,LV,PL,,
723,2025-02-06 03:09:03,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,67.24,EUR,CZ,DE,,
724,2025-02-03 18:32:19,DIRECT_DEBIT,MOBILE,SEPA_DD_B2B,Y,NA,N,,332.04,EUR,RO,IT,,
725,2025-03-21 01:14:25,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,233.83,EUR,BE,RO,,
726,2025-02-21 12:10:03,CARD,ELECTRONIC,VISA,Y,NA,N,,100.70,EUR,DK,IE,DK,4111
727,2025-01-09 06:38:00,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,790.79,EUR,SE,DK,,
728,2025-03-03 01:03:20,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_SCT_INST,Y,NA,Y,PAYEE,1448.70,EUR,ES,NO,,
729,2025-01-17 22:43:06,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,121.20,EUR,FI,LU,,
730,2025-01-05 09:10:09,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1379.22,EUR,HU,FI,,
731,2025-03-08 23:38:41,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,55.63,EUR,LT,DK,DK,4111
732,2025-03-22 15:06:51,OTHER,REMOTE_ELECTRONIC,,N,MIT,N,,1351.84,EUR,DE,DE,,
733,2025-02-10 05:59:18,CARD,PAPER,VISA,Y,NA,N,,21.29,EUR,BE,DE,BE,5541
734,2025-01-18 03:36:31,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,570.54,EUR,FR,IE,,
735,2025-02-10 11:05:43,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,191.64,EUR,SI,SK,,
736,2025-03-14 12:54:04,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,254.69,EUR,IE,PT,,
737,2025-01-14 12:49:27,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,85.27,EUR,AT,PT,,
738,2025-02-28 01:34:09,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,160.82,EUR,LV,DE,,
739,2025-02-02 20:11:05,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,5075.54,EUR,NL,DE,,
740,2025-01-07 02:57:57,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,35.90,EUR,SI,AT,AT,5541
741,2025-03-30 18:24:52,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,742.67,EUR,DE,SI,,
742,2025-02-10 00:09:57,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,1394.40,EUR,EE,DK,,
743,2025-03-23 14:40:37,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,N,TRA,N,,1336.10,EUR,IT,DE,,
744,2025-01-25 21:36:00,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,58.24,EUR,GR,RO,GR,5541
745,2025-03-08 10:07:59,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,148.58,EUR,BE,FI,,
746,2025-02-25 20:18:44,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,37.47,EUR,PL,NO,,
747,2025-03-21 17:06:40,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,19.92,EUR,EE,SK,SK,5999
748,2025-01-16 11:50:58,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,194.88,EUR,EE,LU,,
749,2025-02-04 21:16:19,CASH_WITHDRAWAL,REMOTE_ELECTRONIC,,Y,NA,N,,220.33,EUR,NO,SE,,
750,2025-03-15 13:15:35,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,9.86,EUR,SK,ES,DK,4121
751,2025-03-08 05:27:14,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,57.99,EUR,IT,CY,,
752,2025-01-21 10:13:05,DIRECT_DEBIT,REMOTE_ELECTRONIC,,N,MIT,N,,47.10,EUR,ES,DE,,
753,2025-01-04 23:46:08,CARD,PIS,VISA,Y,NA,N,,200.14,EUR,EE,LT,EE,6011
754,2025-01-11 04:40:01,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,108.14,EUR,CZ,GB,,
755,2025-01-12 02:31:54,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,712.17,EUR,GR,DK,,
756,2025-02-23 12:56:20,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,187.38,EUR,CZ,DK,,
757,2025-02-14 15:39:38,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,21.45,EUR,MT,DE,,
758,2025-01-20 06:55:23,CARD,REMOTE_ELECTRONIC,VISA,Y,NA,N,,21.62,EUR,IT,SE,ES,5732
759,2025-02-07 14:47:51,CHEQUE,ELECTRONIC,,Y,NA,N,,1192.94,EUR,LV,LU,,
760,2025-02-20 03:37:50,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,587.70,EUR,SE,EE,,
761,2025-02-10 19:06:38,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,74.92,EUR,SK,LU,,
762,2025-03-19 20:33:22,CHEQUE,ELECTRONIC,,Y,NA,N,,135.01,EUR,SK,DE,,
763,2025-02-17 04:49:20,DIRECT_DEBIT,PAPER,,Y,NA,N,,86.32,EUR,IT,DE,,
764,2025-02-19 09:38:13,CARD,MOBILE,MASTERCARD,Y,NA,N,,53.29,EUR,LT,ES,DK,5812
765,2025-01-26 06:03:51,CARD,ELECTRONIC,VISA,Y,NA,N,,56.23,EUR,LV,GR,GR,5732
766,2025-03-15 00:58:29,CREDIT_TRANSFER,PAPER,SEPA_CT,Y,NA,N,,338.76,EUR,LU,DE,,
767,2025-02-23 23:19:17,DIRECT_DEBIT,PAPER,,Y,NA,N,,209.75,EUR,FI,CZ,,
768,2025-03-24 03:53:23,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,N,MOTO,N,,2841.60,EUR,PL,DE,,
769,2025-02-17 17:00:59,CREDIT_TRANSFER,PAPER,SEPA_SCT_INST,Y,NA,N,,101.17,EUR,RO,BG,,
770,2025-01-22 04:37:29,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,64.82,EUR,IT,DE,DE,5541
771,2025-02-05 10:49:46,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,59.30,EUR,LV,IT,,
772,2025-01-27 22:04:04,E_MONEY,REMOTE_ELECTRONIC,EMONEY,Y,NA,N,,19.74,EUR,LV,DE,,
773,2025-02-10 09:45:29,CREDIT_TRANSFER,REMOTE_ELECTRONIC,,Y,NA,N,,140.56,EUR,CZ,DE,,
774,2025-02-21 06:04:17,MONEY_REMITTANCE,MOBILE,,Y,NA,N,,847.11,EUR,SI,FR,,
775,2025-01-31 00:57:29,CREDIT_TRANSFER,MOBILE,SEPA_CT,Y,NA,N,,224.92,EUR,BE,NL,,
776,2025-02-20 16:27:32,CARD,ELECTRONIC,VISA,Y,NA,N,,23.82,EUR,FI,DE,DE,4121
777,2025-03-08 13:06:43,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,195.27,EUR,FR,LT,,
778,2025-02-21 12:25:06,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,28.43,EUR,IE,PL,,
779,2025-01-01 03:11:32,DIRECT_DEBIT,ELECTRONIC,,Y,NA,N,,81.02,EUR,RO,LV,,
780,2025-01-19 00:42:30,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,1333.76,EUR,SI,AT,,
781,2025-02-01 15:07:02,MONEY_REMITTANCE,REMOTE_ELECTRONIC,,Y,NA,N,,137.83,EUR,NO,DE,,
782,2025-01-13 09:51:47,CARD,REMOTE_ELECTRONIC,PAYCO,Y,NA,N,,21.41,EUR,FI,FI,PT,5541
783,2025-03-08 21:54:55,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,17.63,EUR,NO,LV,BG,5411
784,2025-01-04 07:36:47,CREDIT_TRANSFER,OTHER,SEPA_SCT_INST,Y,NA,N,,2248.72,EUR,RO,GB,,
785,2025-03-09 05:16:58,CASH_WITHDRAWAL,ELECTRONIC,,Y,NA,N,,485.21,EUR,HU,IE,,
786,2025-03-31 10:53:39,CREDIT_TRANSFER,ELECTRONIC,,Y,NA,N,,607.02,EUR,IT,LU,,
787,2025-03-01 21:09:33,MONEY_REMITTANCE,ELECTRONIC,,Y,NA,N,,136.96,EUR,LU,LV,,
788,2025-02-06 18:07:03,CARD,PAPER,MASTERCARD,Y,NA,N,,87.80,EUR,LV,BE,LV,6011
789,2025-02-04 04:46:12,CHEQUE,REMOTE_ELECTRONIC,,N,OTH,N,,219.35,EUR,SI,EE,,
790,2025-02-24 12:57:06,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,147.28,EUR,PT,DK,,
791,2025-01-26 08:08:26,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,144.33,EUR,MT,ES,,
792,2025-02-25 03:08:33,CARD,ELECTRONIC,MASTERCARD,Y,NA,N,,33.70,EUR,EE,CY,CY,4111
793,2025-02-23 02:48:08,DIRECT_DEBIT,PAPER,,Y,NA,N,,121.74,EUR,PL,DK,,
794,2025-02-20 04:25:42,CARD,REMOTE_ELECTRONIC,MASTERCARD,Y,NA,N,,54.46,EUR,DE,FI,DE,5812
795,2025-02-12 01:07:47,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,166.10,EUR,CY,MT,,
796,2025-03-28 20:54:09,CARD,ELECTRONIC,AMEX,Y,NA,N,,53.52,EUR,LU,LT,LT,4112
797,2025-01-13 07:13:06,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,852.18,EUR,LV,DE,,
798,2025-03-11 08:52:39,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,99.10,EUR,HU,FI,,
799,2025-01-22 16:47:44,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,56.55,EUR,MT,ES,,
800,2025-01-14 14:26:52,DIRECT_DEBIT,ELECTRONIC,SEPA_DD_CORE,Y,NA,N,,128.29,EUR,SI,DE,,
801,2025-03-21 14:02:58,DIRECT_DEBIT,REMOTE_ELECTRONIC,,Y,NA,N,,114.92,EUR,GR,NO,,
802,2025-01-27 11:57:45,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,121.36,EUR,LT,PT,,
803,2025-02-05 21:19:59,DIRECT_DEBIT,REMOTE_ELECTRONIC,SEPA_DD_B2B,Y,NA,N,,94.34,EUR,SK,DE,,
804,2025-03-09 08:08:44,CARD,REMOTE_ELECTRONIC,MASTERCARD,N,OTH,N,,34.95,EUR,FI,EE,EE,5812
805,2025-01-31 03:57:56,OTHER,REMOTE_ELECTRONIC,,Y,NA,N,,36.69,EUR,BE,PL,,
806,2025-02-17 19:40:53,CREDIT_TRANSFER,REMOTE_ELECTRONIC,SEPA_CT,Y,NA,N,,351.41,EUR,DE,DK,,
807,2025-01-26 23:10:27,CREDIT_TRANSFER,ELECTRONIC,SEPA_CT,Y,NA,N,,892.61,EUR,NO,SK,,
808,2025-03-24 16:31:12,E_MONEY,ELECTRONIC,EMONEY,Y,NA,N,,30.05,EUR,NO,ES,,
809,2025-02-26 13:40:24,CASH_WITHDRAWAL,MOBILE,,Y,NA,N,,169.47,EUR,GB,DE,,
810,2025-02-12 00:14:52,CREDIT_TRANSFER,ELECTRONIC,SEPA_SCT_INST,Y,NA,N,,723.70,EUR,LU,DK,,
